Time,Temperature(℃),Feels Like(℃),Dew Point(℃),Humidity(%),Solar(W/m²),UVI,Rain Rate(in/hr),Daily(in),Event(in),Hourly(in),Weekly(in),Monthly(in),Wind Speed(mph),Wind Gust(mph),Wind Direction(º),Relative(inHg),Absolute(inHg),Weather Condition
88,25.5,25.5,24.3,79,0,0,0,0.03,0.75,0,1.08,14.18,0,0,166,28.7,29.37,0
88,27,30,23.9,69,0,0,0,0,0,0,1.08,14.18,0,0,158,28.66,29.33,0
88,28.6,34.5,25.6,70,0,0,0,0,0,0,1.08,14.18,0.1,2.2,133,28.65,29.32,0
88,29.2,35.1,25.2,68,0,0,0,0,0,0,1.08,14.18,0,0,159,28.61,29.28,0
88,30.2,37.3,25.6,66,0,0,0,0,0,0,0,14.18,0,1.1,100,28.59,29.26,1
88,25.7,25.7,24.3,77,0,0,0,0.56,0.56,0,0.56,14.74,0.1,1.1,87,28.58,29.25,1
88,28.7,34.8,25.8,72,0,0,0,0,0,0,0.57,0,0.1,2.2,131,28.6,29.27,1
88,27,30.3,24.4,72,0,0,0,0.02,0,0,0.59,0.02,0.1,1.1,145,28.69,29.36,1
88,27.3,30.6,23.9,69,0,0,0,0,0,0,0.59,0.02,0,1.1,175,28.7,29.37,1
88,26.6,27.1,22.6,65,0,0,0,0,0,0,0.59,0.02,0,0,159,28.71,29.38,2
88,26.2,26.2,22.2,62,0,0,0,0,0,0,0.59,0.02,0,0,144,28.7,29.37,2
88,26.4,26.4,22.6,64,0,0,0,0,0,0,0,0.02,0,0,149,28.73,29.4,2
88,28.2,32,23.7,65,0,0,0,0,0,0,0,0.02,0,1.1,155,28.74,29.41,2
88,26.9,29.4,23,65,0,0,0,0,0,0,0,0.02,0,0,137,28.72,29.39,2
88,27.8,31.4,23.8,65,0,0,0,0,0,0,0,0.02,0,0,142,28.67,29.34,2
88,26.9,29.2,22.4,62,0,0,0,0,0,0,0,0.02,0,0,141,28.69,29.36,2
88,27.9,31.1,23.2,62,0,0,0,0,0,0,0,0.02,0,1.1,142,28.67,29.34,2
88,27.7,31.7,24.4,67,0,0,0,0,0,0,0,0.03,0,0,139,28.55,29.35,2
88,28.5,32.4,23.6,62,0,0,0,0,0,0,0,0.03,0,0,135,28.54,29.34,2
88,28.8,34,24.9,64,0,0,0,0,0,0,0,0.03,0,0,173,28.53,29.33,3
88,27,30.4,24.6,72,0,0,0,0.02,0,0,0.02,0.05,0,1.1,100,28.69,29.34,3
88,25.9,25.9,24.3,76,0,0,0,0.11,0.11,0,0.13,0.16,0,0,160,28.73,29.38,3
88,27.6,31.8,24.9,70,0,0,0,0.72,0.83,0,0.72,0.88,0,0,139,28.74,29.39,3
88,28.4,33,24.5,68,0,0,0,0,0,0,0.72,0.88,0.8,4.5,144,28.71,29.36,3
88,28,31.6,23.5,66,0,0,0,0.01,0,0,0.73,0.89,0.1,1.1,168,28.72,29.38,3
88,25.3,25.3,22.6,70,0,0,0,0.02,0,0,0.75,0.91,0,0,135,28.73,29.38,3
88,27.1,29.9,23.3,65,0,0,0,0,0,0,0.75,0.91,0,0,172,28.69,29.34,4
88,27.4,30.2,23,64,0,0,0,0,0,0,0.75,0.91,0,0,147,28.62,29.27,4
88,27.4,29.7,21.7,61,0,0,0,0,0,0,0.75,0.91,0,1.1,140,28.55,29.2,6
88,24.1,24.1,22.2,75,0,0,0,0.01,0.01,0,0.01,0.92,0,1.1,126,28.56,29.21,7
88,26.1,26.1,21.1,63,0,0,0,0,0,0,0.04,0.95,0,0,149,28.62,29.27,7
88,27.4,29.9,22.1,61,0,0,0,0,0,0,0.04,0.95,0.2,1.1,143,28.65,29.3,7
88,27.1,29.8,23.1,64,0,0,0,0,0,0,0.04,0.95,0,1.1,130,28.69,29.34,7
88,27.8,31.5,23.8,66,0,0,0,0,0,0,0.04,0.95,0,0,162,28.65,29.3,7
88,26.7,28.9,24.1,69,0,0,0,0,0,0,0.04,0,0,0,147,28.7,29.35,7
88,25.3,25.3,19.3,58,0,0,0,0,0,0,0.04,0,0.1,1.1,149,28.8,29.45,7
88,25.8,25.8,21.3,61,0,0,0,0,0,0,0,0,0,1.1,130,28.75,29.41,7
88,25.3,25.3,21.4,65,0,0,0,0,0,0,0,0,0.1,1.1,175,28.76,29.41,7
88,25.3,25.3,20.9,68,0,0,0,0.03,0,0,0.03,0.03,0.8,3.4,168,28.79,29.45,8
88,28.2,30.7,21.4,56,0,0,0,0,0,0,0,0.03,0,0,176,28.66,29.31,8
88,28.1,31.8,23.6,63,0,0,0,0,0,0,0,0.03,0,0,172,28.67,29.32,8
88,28.9,33.3,23.9,62,0,0,0,0,0,0,0,0.03,0,0,114,28.64,29.3,8
88,27.9,31.7,24,65,0,0,0,0,0,0,0,0.03,0,0,169,28.64,29.29,8
88,26.9,28.4,20.2,67,0,0,0,0,0,0,0,0.03,0,0,133,28.72,29.37,8
88,26.9,28.8,21.1,71,0,0,0,0,0,0,0,0.03,0,0,154,28.74,29.39,8
88,26,26,20.1,70,0,0,0,0,0,0,0,0.03,0.2,1.1,114,28.77,29.42,8
88,25.8,25.8,20.2,71,0,0,0,0,0,0,0,0.03,0.2,1.1,150,28.76,29.41,8
88,26.2,26.2,20.1,69,0,0,0,0,0,0,0,0.03,0.2,1.1,142,28.76,29.41,8
88,26.6,26.6,19.1,64,0,0,0,0,0,0,0,0.03,0.3,1.1,160,28.77,29.43,8
88,26,26,20.1,70,0,0,0,0,0,0,0,0.03,0,0,155,28.79,29.44,9
88,26.9,28.7,20.8,69,0,0,0,0,0,0,0,0.03,0,0,125,28.78,29.44,9
88,26.9,28.7,21.2,71,0,0,0,0,0,0,0,0.03,0.1,1.1,172,28.76,29.41,9
88,25.9,25.9,18,62,0,0,0,0,0,0,0,0.03,1.3,5.8,119,28.81,29.46,9
88,23.2,23.2,15.6,62,0,0,0,0,0,0,0,0.03,0.4,2.2,147,28.89,29.55,9
88,21.7,21.7,15.6,68,0,0,0,0,0,0,0,0.03,0.4,1.1,142,28.84,29.5,9
88,21.7,21.7,16.6,73,0,0,0,0,0,0,0,0.03,0,0,147,28.73,29.39,9
88,22.9,22.9,17.6,72,0,0,0,0,0,0,0,0,0,0,161,28.67,29.33,9
88,24.7,24.7,19.1,71,0,0,0,0,0,0,0,0,0,0,150,28.69,29.34,9
88,24.8,24.8,18.9,70,0,0,0,0,0,0,0,0,0,0,150,28.71,29.37,9
88,25.6,25.6,19.6,70,0,0,0,0,0,0,0,0,0,0,157,28.69,29.34,10
88,27.4,29.2,20.7,67,0,0,0,0,0,0,0,0,0,0,150,28.74,29.39,11
88,25.1,25.1,18.5,67,0,0,0,0,0,0,0,0,1.2,3.4,157,28.8,29.45,12
88,23.8,23.8,18,70,0,0,0,0,0,0,0,0,0.3,1.1,158,28.75,29.4,12
88,24.8,24.8,20.1,75,0,0,0,0,0,0,0,0,0,0,154,28.7,29.35,12
88,27,28.8,21,70,0,0,0,0,0,0,0,0,0.1,1.1,149,28.68,29.33,12
88,27.2,28.5,19.5,63,0,0,0,0,0,0,0,0,0.2,1.1,143,28.72,29.37,12
88,25.9,25.9,17.6,60,0,0,0,0,0,0,0,0,1.2,2.2,149,28.78,29.43,12
88,23.2,23.2,14.8,59,0,0,0,0,0,0,0,0,1.5,5.8,136,28.87,29.52,12
88,22.1,22.1,12.7,55,0,0,0,0,0,0,0,0,1.5,4.5,149,28.92,29.57,12
88,22.1,22.1,14.2,61,0,0,0,0,0,0,0,0,0.7,1.1,173,28.87,29.52,12
88,22.6,22.6,16.1,67,0,0,0,0,0,0,0,0,0,0,142,28.8,29.45,12
88,23.5,23.5,15.8,62,0,0,0,0,0,0,0,0,0.5,2.2,145,28.82,29.47,12
88,22.3,22.3,14.6,62,0,0,0,0,0,0,0,0,0.4,2.2,156,28.83,29.48,13
88,21.9,21.9,15.4,66,0,0,0,0,0,0,0,0,0,0,145,28.78,29.44,13
88,21.8,21.8,13.9,61,0,0,0,0,0,0,0,0,0.2,1.1,151,28.8,29.46,13
88,20.5,20.5,13.4,64,0,0,0,0,0,0,0,0,0.2,1.1,157,28.82,29.48,14
88,22.4,22.4,15,63,0,0,0,0,0,0,0,0,0,0,154,28.79,29.44,14
88,22.8,22.8,15.1,62,0,0,0,0,0,0,0,0,0.5,2.2,155,28.82,29.48,14
88,22.5,22.5,16.6,69,0,0,0,0,0,0,0,0,0,0,157,28.82,29.47,14
88,25.9,25.9,18.3,63,0,0,0,0,0,0,0,0,1,2.2,166,28.85,29.5,14
88,26.4,26.4,18.4,61,0,0,0,0,0,0,0,0,0.3,1.1,138,28.87,29.52,14
88,22.8,22.8,14.7,60,0,0,0,0,0,0,0,0,0.5,2.2,144,28.92,29.57,16
88,21.3,21.3,15.5,69,0,0,0,0,0,0,0,0,0,0,139,28.84,29.49,16
88,21.5,21.5,14.1,63,0,0,0,0,0,0,0,0,0,0,155,28.83,29.48,16
88,22.7,22.7,15.6,64,0,0,0,0,0,0,0,0,0,0,155,28.8,29.45,16
88,20.5,20.5,14.3,67,0,0,0,0,0,0,0,0,0,0,147,28.75,29.4,16
88,21.5,21.5,13.5,60,0,0,0,0,0,0,0,0,0,0,157,28.76,29.41,16
88,21.4,21.4,15,67,0,0,0,0,0,0,0,0,0,0,155,28.79,29.45,16
88,19.9,19.9,10.9,56,0,0,0,0,0,0,0,0,0,0,143,28.79,29.44,16
88,19.3,19.3,12.1,63,0,0,0,0,0,0,0,0,0,0,151,28.82,29.48,16
88,18.3,18.3,10.7,61,0,0,0,0,0,0,0,0,0,0,146,28.79,29.45,16
89,20,20,12.3,61,0,0,0,0,0,0,0,0,0,0,152,28.77,29.43,16
89,21.4,21.4,15.7,70,0,0,0,0,0,0,0,0,0,0,132,28.78,29.44,16
89,24.7,24.7,16.5,61,0,0,0,0,0,0,0,0,0.3,2.2,157,28.85,29.5,16
89,17.3,17.3,10.9,66,0,0,0,0,0,0,0,0,0,0,154,28.86,29.51,16
89,21.2,21.2,12.9,59,0,0,0,0,0,0,0,0,0,0,142,28.85,29.5,16
89,25.6,25.6,15.9,55,0,0,0,0,0,0,0,0,0.7,2.2,172,28.88,29.53,16
89,22.4,22.4,14.1,59,0,0,0,0,0,0,0,0,1,2.2,168,28.91,29.56,16
89,20.1,20.1,11.8,59,0,0,0,0,0,0,0,0,0,0,151,28.8,29.45,16
89,19.7,19.7,13.2,66,0,0,0,0,0,0,0,0,0,0,148,28.77,29.42,16
89,20.6,20.6,12.7,61,0,0,0,0,0,0,0,0,0,0,148,28.73,29.38,16
89,20.6,20.6,14.5,68,0,0,0,0,0,0,0,0,0,0,161,28.72,29.37,16
89,22.2,22.2,15.4,65,0,0,0,0,0,0,0,0,0,0,139,28.72,29.37,16
89,22.6,22.6,15.2,63,0,0,0,0,0,0,0,0,0,0,137,28.7,29.35,16
89,23.3,23.3,16.8,67,0,0,0,0,0,0,0,0,0,0,149,28.66,29.32,16
89,25,25,17.3,62,0,0,0,0,0,0,0,0,0,0,158,28.65,29.3,16
89,23.1,23.1,14.4,58,0,0,0,0,0,0,0,0,2.6,6.9,162,28.78,29.43,16
89,20.3,20.3,11.2,56,0,0,0,0,0,0,0,0,0.5,2.2,175,28.81,29.46,17
